date,id,lat,lon,pluggedin,powerrating,is_holiday_x,price,price_3h_future,temp_c,radiation_wm2,humidity_pct,is_holiday_y,load,pv
2025-02-14 06:00:00,2,52.52,13.41,True,11.0,0,0.22708,0.18103,-1.1,0.0,88.22445,0,9.086664746781173,0.0
2025-02-14 07:00:00,2,52.52,13.41,True,11.0,0,0.26564,0.16301,-0.9,6.0,89.22838,0,9.306182613747128,0.06
2025-02-14 08:00:00,2,52.52,13.41,True,11.0,0,0.21511000000000002,0.14986000000000002,-1.05,92.0,89.5468,0,23.62788539017052,0.92
2025-02-14 09:00:00,2,52.535,13.43,False,0.0,0,0.18103,0.14861000000000002,-0.25,220.0,87.33065,0,20.318921383545675,2.2
2025-02-14 10:00:00,2,52.55,13.45,True,3.6,0,0.16301,0.15580000000000002,0.75,271.0,84.59055,0,18.08143458027112,2.71
2025-02-14 11:00:00,2,52.55,13.45,True,3.6,0,0.14986000000000002,0.17506,1.0,228.0,84.93031,0,18.113549673264476,2.28
2025-02-14 12:00:00,2,52.55,13.45,True,3.6,0,0.14861000000000002,0.2,0.85,214.0,87.11845,0,18.71418341788076,2.14
2025-02-14 13:00:00,2,52.55,13.45,True,3.6,0,0.15580000000000002,0.29891,1.1,273.0,79.213104,0,22.31583556145933,2.73
2025-02-14 14:00:00,2,52.55,13.45,True,3.6,0,0.17506,0.29306,1.0,195.0,82.17062,0,19.966122110720285,1.95
2025-02-14 15:00:00,2,52.55,13.45,True,3.6,0,0.2,0.22569999999999998,0.7,97.0,81.226814,0,19.015606767513628,0.97
2025-02-14 16:00:00,2,52.55,13.45,True,3.6,0,0.29891,0.18355000000000002,0.25,33.0,79.67276,0,22.26827892824013,0.33
2025-02-14 17:00:00,2,52.55,13.45,True,3.6,0,0.29306,0.16379,-0.25,1.0,79.89489,0,22.99411874879976,0.01
2025-02-14 18:00:00,2,52.55,13.45,True,3.6,0,0.22569999999999998,0.153,-0.85,0.0,83.77602,0,23.349316154648243,0.0
2025-02-14 19:00:00,2,52.535,13.43,False,0.0,0,0.18355000000000002,0.14003,-1.0,0.0,87.256966,0,17.63530442797507,0.0
2025-02-14 20:00:00,2,52.52,13.41,True,11.0,0,0.16379,0.13529,-1.65,0.0,90.83865,0,24.54077654924894,0.0
2025-02-14 21:00:00,2,52.52,13.41,True,11.0,0,0.153,0.13034,-2.0,0.0,92.86395,0,9.258626948409018,0.0
2025-02-14 22:00:00,2,52.52,13.41,True,11.0,0,0.14003,0.12,-1.7,0.0,93.22604,0,5.477047860105114,0.0
2025-02-14 23:00:00,2,52.52,13.41,True,11.0,0,0.13529,0.11824,-2.05,0.0,93.55403,0,9.56630196144862,0.0
2025-02-15 00:00:00,2,52.52,13.41,True,11.0,0,0.13034,0.11845,-1.8,0.0,92.531296,0,5.187329412564898,0.0
2025-02-15 01:00:00,2,52.52,13.41,True,11.0,0,0.12,0.12037,-1.55,0.0,93.57987,0,8.635846912339215,0.0
2025-02-15 02:00:00,2,52.52,13.41,True,11.0,0,0.11824,0.13374,-1.65,0.0,92.540245,0,6.811272149135187,0.0
2025-02-15 03:00:00,2,52.52,13.41,True,11.0,0,0.11845,0.14858000000000002,-2.6,0.0,93.875114,0,6.313027157719313,0.0
2025-02-15 04:00:00,2,52.52,13.41,True,11.0,0,0.12037,0.15067,-2.2,0.0,93.54625,0,5.944015284230461,0.0
2025-02-15 05:00:00,2,52.52,13.41,True,11.0,0,0.13374,0.13701,-1.75,0.0,91.50918,0,9.605111157824991,0.0
2025-02-15 06:00:00,2,52.52,13.41,True,11.0,0,0.14858000000000002,0.12459,-1.8,0.0,90.15419,0,7.973085621271128,0.0
2025-02-15 07:00:00,2,52.52,13.41,True,11.0,0,0.15067,0.11835999999999999,-2.1,4.0,91.827,0,6.225383947268105,0.04
2025-02-15 08:00:00,2,52.52,13.41,True,11.0,0,0.13701,0.11239,-1.65,38.0,89.497444,0,16.034746857609505,0.38
2025-02-15 09:00:00,2,52.52,13.41,True,11.0,0,0.12459,0.11001000000000001,-1.55,60.0,89.17339,0,21.63042893965243,0.6
2025-02-15 10:00:00,2,52.52,13.41,True,11.0,0,0.11835999999999999,0.11615,-1.45,62.0,87.8646,0,15.297817739965945,0.62
2025-02-15 11:00:00,2,52.6,13.5,False,0.0,0,0.11239,0.12883,-1.05,137.0,85.645035,0,22.89760094894676,1.37
2025-02-15 12:00:00,2,52.6,13.5,False,0.0,0,0.11001000000000001,0.14589,-0.65,245.0,82.56229,0,15.44725412976882,2.45
2025-02-15 13:00:00,2,52.6,13.5,False,0.0,0,0.11615,0.16454,-0.25,211.0,73.578445,0,20.840554480930987,2.11
2025-02-15 14:00:00,2,52.6,13.5,False,0.0,0,0.12883,0.1747,-0.25,141.0,73.578445,0,20.236999628065483,1.41
2025-02-15 15:00:00,2,52.6,13.5,False,0.0,0,0.14589,0.16476,-0.45,108.0,76.35815,0,22.2768788101648,1.08
2025-02-15 16:00:00,2,52.6,13.5,False,0.0,0,0.16454,0.14965,-1.35,51.0,76.203445,0,17.57242181057776,0.51
2025-02-15 17:00:00,2,52.52,13.41,True,11.0,0,0.1747,0.12831,-2.75,1.0,78.915115,0,16.241276251979684,0.01
2025-02-15 18:00:00,2,52.52,13.41,True,11.0,0,0.16476,0.13237000000000002,-3.15,0.0,80.67891,0,15.879992169700348,0.0
2025-02-15 19:00:00,2,52.52,13.41,True,11.0,0,0.14965,0.12454000000000001,-4.0,0.0,80.55485,0,19.84785053630942,0.0
2025-02-15 20:00:00,2,52.52,13.41,True,11.0,0,0.12831,0.13411,-5.0,0.0,81.34631,0,21.107478466256847,0.0
2025-02-15 21:00:00,2,52.52,13.41,True,11.0,0,0.13237000000000002,0.12890000000000001,-5.75,0.0,81.23943,0,5.882311269762758,0.0
2025-02-15 22:00:00,2,52.52,13.41,True,11.0,0,0.12454000000000001,0.12357,-5.45,0.0,80.6534,0,7.127385122191008,0.0
2025-02-15 23:00:00,2,52.52,13.41,True,11.0,0,0.13411,0.1199,-3.75,0.0,80.28322,0,7.873489315924471,0.0
2025-02-16 00:00:00,2,52.52,13.41,True,11.0,0,0.12890000000000001,0.11957,-3.3,0.0,81.27487,0,8.83994396124612,0.0
2025-02-16 01:00:00,2,52.52,13.41,True,11.0,0,0.12357,0.12018000000000001,-3.65,0.0,81.22529,0,6.541795819862048,0.0
2025-02-16 02:00:00,2,52.52,13.41,True,11.0,0,0.1199,0.11992,-3.25,0.0,81.28194,0,7.079388651447026,0.0
2025-02-16 03:00:00,2,52.52,13.41,True,11.0,0,0.11957,0.12751,-3.25,0.0,82.52971,0,6.118978984416279,0.0
2025-02-16 04:00:00,2,52.52,13.41,True,11.0,0,0.12018000000000001,0.1296,-3.15,0.0,84.766075,0,9.78618845830556,0.0
2025-02-16 05:00:00,2,52.52,13.41,True,11.0,0,0.11992,0.13049000000000002,-2.9,0.0,87.72652,0,9.66710932442271,0.0
2025-02-16 06:00:00,2,52.52,13.41,True,11.0,0,0.12751,0.1277,-2.85,0.0,89.734344,0,7.401378183202381,0.0
2025-02-16 07:00:00,2,52.52,13.41,True,11.0,0,0.1296,0.12403,-2.75,7.0,90.41862,0,8.715166099563845,0.07
2025-02-16 08:00:00,2,52.52,13.41,True,11.0,0,0.13049000000000002,0.12467,-2.3,74.0,87.4553,0,24.285705791010315,0.74
2025-02-16 09:00:00,2,52.52,13.41,True,11.0,0,0.1277,0.11877,-1.85,170.0,85.23648,0,18.7874588395016,1.7
2025-02-16 10:00:00,2,52.52,13.41,True,11.0,0,0.12403,0.12102,-1.65,271.0,83.67712,0,19.21107419024215,2.71
2025-02-16 11:00:00,2,52.6,13.5,False,0.0,0,0.12467,0.12955,-1.2,334.0,80.656166,0,21.32720885697649,3.34
2025-02-16 12:00:00,2,52.6,13.5,False,0.0,0,0.11877,0.13768,-1.05,328.0,78.88212,0,19.62640744226133,3.28
2025-02-16 13:00:00,2,52.6,13.5,False,0.0,0,0.12102,0.15397999999999998,-1.2,378.0,77.097015,0,24.2485461040168,3.78
2025-02-16 14:00:00,2,52.6,13.5,False,0.0,0,0.12955,0.16998,-1.3,331.0,76.212074,0,19.01983044049089,3.31
2025-02-16 15:00:00,2,52.6,13.5,False,0.0,0,0.13768,0.16029,-2.6,218.0,77.44988,0,19.976829416601355,2.18
2025-02-16 16:00:00,2,52.6,13.5,False,0.0,0,0.15397999999999998,0.15372,-4.4,84.0,75.08347,0,22.936403019563173,0.84
2025-02-16 17:00:00,2,52.52,13.41,True,11.0,0,0.16998,0.13934,-5.75,3.0,74.83638,0,16.193130277084713,0.03
2025-02-16 18:00:00,2,52.52,13.41,True,11.0,0,0.16029,0.13762,-6.8,0.0,72.885895,0,24.78767536728496,0.0
2025-02-16 19:00:00,2,52.52,13.41,True,11.0,0,0.15372,0.13151,-7.2,0.0,68.56765,0,23.927351948677767,0.0
2025-02-16 20:00:00,2,52.52,13.41,True,11.0,0,0.13934,0.12805000000000002,-6.5,0.0,70.10496,0,17.106979912666233,0.0
2025-02-16 21:00:00,2,52.52,13.41,True,11.0,0,0.13762,0.12106,-6.65,0.0,77.06733,0,5.827307642372178,0.0
2025-02-16 22:00:00,2,52.52,13.41,True,11.0,0,0.13151,0.12034,-7.15,0.0,82.00018,0,8.999496054858168,0.0
2025-02-16 23:00:00,2,52.52,13.41,True,11.0,0,0.12805000000000002,0.12552,-8.05,0.0,84.508255,0,6.037907245826784,0.0
2025-02-17 00:00:00,2,52.52,13.41,True,11.0,0,0.12106,0.12894,-9.15,0.0,87.10421,0,5.447009884442321,0.0
2025-02-17 01:00:00,2,52.52,13.41,True,11.0,0,0.12034,0.13154,-10.7,0.0,89.42529,0,8.17284162377354,0.0
2025-02-17 02:00:00,2,52.52,13.41,True,11.0,0,0.12552,0.15316,-10.5,0.0,90.88711,0,8.460432860488243,0.0
2025-02-17 03:00:00,2,52.52,13.41,True,11.0,0,0.12894,0.20474,-10.75,0.0,91.967575,0,6.4530868509452,0.0
2025-02-17 04:00:00,2,52.52,13.41,True,11.0,0,0.13154,0.20979,-11.15,0.0,93.429726,0,9.265637865127252,0.0
2025-02-17 05:00:00,2,52.52,13.41,True,11.0,0,0.15316,0.1713,-11.75,0.0,94.91438,0,5.635901427244276,0.0
2025-02-17 06:00:00,2,52.52,13.41,True,11.0,0,0.20474,0.13967,-12.05,0.0,95.285286,0,5.238721137533844,0.0
2025-02-17 07:00:00,2,52.52,13.41,True,11.0,0,0.20979,0.11719,-11.7,15.0,91.90407,0,6.835214949569926,0.15
2025-02-17 08:00:00,2,52.52,13.41,True,11.0,0,0.1713,0.10947,-10.25,115.0,92.000694,0,19.707143320318814,1.15
2025-02-17 09:00:00,2,52.535,13.43,False,0.0,0,0.13967,0.10678,-8.25,238.0,89.63367,0,18.005861526720206,2.38
2025-02-17 10:00:00,2,52.55,13.45,True,3.6,0,0.11719,0.11189,-6.7,352.0,86.675934,0,15.733450572237649,3.52
2025-02-17 11:00:00,2,52.55,13.45,True,3.6,0,0.10947,0.13227,-4.65,444.0,78.91941,0,22.200556736455887,4.44
2025-02-17 12:00:00,2,52.55,13.45,True,3.6,0,0.10678,0.15896000000000002,-3.25,460.0,71.61121,0,19.6550771248318,4.6
2025-02-17 13:00:00,2,52.55,13.45,True,3.6,0,0.11189,0.22291999999999998,-2.4,426.0,72.33445,0,20.41969799376565,4.26
2025-02-17 14:00:00,2,52.55,13.45,True,3.6,0,0.13227,0.271,-2.2,320.0,73.2091,0,23.1949579240476,3.2
2025-02-17 15:00:00,2,52.55,13.45,True,3.6,0,0.15896000000000002,0.21536000000000002,-2.9,205.0,69.233246,0,20.619556918092904,2.05
2025-02-17 16:00:00,2,52.55,13.45,True,3.6,0,0.22291999999999998,0.17786000000000002,-3.65,73.0,68.003716,0,22.571740833903537,0.73
2025-02-17 17:00:00,2,52.55,13.45,True,3.6,0,0.271,0.15519,-3.75,2.0,68.514145,0,16.672911490557503,0.02
2025-02-17 18:00:00,2,52.55,13.45,True,3.6,0,0.21536000000000002,0.13939,-4.5,0.0,70.526024,0,17.620756375570128,0.0
2025-02-17 19:00:00,2,52.535,13.43,False,0.0,0,0.17786000000000002,0.12957,-5.8,0.0,74.24129,0,24.557145816811865,0.0
2025-02-17 20:00:00,2,52.52,13.41,True,11.0,0,0.15519,0.13294999999999998,-6.5,0.0,75.88687,0,23.36082671474999,0.0
2025-02-17 21:00:00,2,52.52,13.41,True,11.0,0,0.13939,0.125,-7.55,0.0,76.30344,0,7.357079964916382,0.0
2025-02-17 22:00:00,2,52.52,13.41,True,11.0,0,0.12957,0.12356,-8.2,0.0,76.18827,0,8.520380937132543,0.0
2025-02-17 23:00:00,2,52.52,13.41,True,11.0,0,0.13294999999999998,0.11711,-8.75,0.0,75.78493,0,5.723473538350547,0.0
2025-02-18 00:00:00,2,52.52,13.41,True,11.0,0,0.125,0.11566,-9.45,0.0,76.58116,0,7.490473943656027,0.0
2025-02-18 01:00:00,2,52.52,13.41,True,11.0,0,0.12356,0.12193000000000001,-10.9,0.0,83.139175,0,8.233117278283112,0.0
2025-02-18 02:00:00,2,52.52,13.41,True,11.0,0,0.11711,0.14361000000000002,-11.25,0.0,84.45408,0,6.687207621820193,0.0
2025-02-18 03:00:00,2,52.52,13.41,True,11.0,0,0.11566,0.19034,-11.35,0.0,85.476654,0,7.88674699871248,0.0
2025-02-18 04:00:00,2,52.52,13.41,True,11.0,0,0.12193000000000001,0.1938,-11.4,0.0,85.47082,0,5.319791537357717,0.0
2025-02-18 05:00:00,2,52.52,13.41,True,11.0,0,0.14361000000000002,0.14353,-11.7,0.0,86.13389,0,6.020343501751793,0.0
2025-02-18 06:00:00,2,52.52,13.41,True,11.0,0,0.19034,0.12423999999999999,-11.9,0.0,86.11154,0,5.765693880440354,0.0
2025-02-18 07:00:00,2,52.52,13.41,True,11.0,0,0.1938,0.10970999999999999,-11.65,19.0,84.74897,0,7.34996790010218,0.19
2025-02-18 08:00:00,2,52.52,13.41,True,11.0,0,0.14353,0.09641,-9.6,136.0,79.068474,0,18.35461470299377,1.36
2025-02-18 09:00:00,2,52.535,13.43,False,0.0,0,0.12423999999999999,0.08853,-6.6,273.0,72.63652,0,21.051025024593397,2.73
2025-02-18 10:00:00,2,52.55,13.45,True,3.6,0,0.10970999999999999,0.09834999999999999,-4.2,382.0,65.524895,0,22.817770428432592,3.82
2025-02-18 11:00:00,2,52.55,13.45,True,3.6,0,0.09641,0.11,-2.7,449.0,61.8927,0,23.255224919652807,4.49
2025-02-18 12:00:00,2,52.55,13.45,True,3.6,0,0.08853,0.12816,-1.8,468.0,57.459805,0,16.14525764296972,4.68
2025-02-18 13:00:00,2,52.55,13.45,True,3.6,0,0.09834999999999999,0.17761000000000002,-1.75,434.0,61.88907,0,21.725823566856626,4.34
2025-02-18 14:00:00,2,52.55,13.45,True,3.6,0,0.11,0.17432,-1.65,353.0,63.12461,0,21.48759650930744,3.53
2025-02-18 15:00:00,2,52.55,13.45,True,3.6,0,0.12816,0.15591,-2.75,231.0,66.376526,0,15.321665288112635,2.31
2025-02-18 16:00:00,2,52.55,13.45,True,3.6,0,0.17761000000000002,0.14242,-4.45,92.0,66.505745,0,15.18509333040664,0.92
2025-02-18 17:00:00,2,52.55,13.45,True,3.6,0,0.17432,0.12941,-5.9,4.0,69.95458,0,15.074578315762782,0.04
2025-02-18 18:00:00,2,52.55,13.45,True,3.6,0,0.15591,0.12190000000000001,-6.75,0.0,71.74602,0,20.14876230579854,0.0
2025-02-18 19:00:00,2,52.535,13.43,False,0.0,0,0.14242,0.11445,-7.2,0.0,71.940895,0,17.59914940854161,0.0
2025-02-18 20:00:00,2,52.52,13.41,True,11.0,0,0.12941,0.10454000000000001,-7.6,0.0,72.727776,0,19.251463478761863,0.0
2025-02-18 21:00:00,2,52.52,13.41,True,11.0,0,0.12190000000000001,0.09929,-8.05,0.0,74.10991,0,8.234119783926147,0.0
2025-02-18 22:00:00,2,52.52,13.41,True,11.0,0,0.11445,0.0996,-8.6,0.0,76.11701,0,5.885451005033141,0.0
2025-02-18 23:00:00,2,52.52,13.41,True,11.0,0,0.10454000000000001,0.09729,-9.05,0.0,77.27097,0,9.300253751857651,0.0
2025-02-19 00:00:00,2,52.52,13.41,True,11.0,0,0.09929,0.0945,-9.5,0.0,78.766495,0,6.5104982111441485,0.0
2025-02-19 01:00:00,2,52.52,13.41,True,11.0,0,0.0996,0.09748,-11.05,0.0,82.44679,0,8.633283187234362,0.0
2025-02-19 02:00:00,2,52.52,13.41,True,11.0,0,0.09729,0.115,-11.3,0.0,84.7915,0,8.11147569926785,0.0
2025-02-19 03:00:00,2,52.52,13.41,True,11.0,0,0.0945,0.1495,-11.9,0.0,86.46299,0,8.679209532119614,0.0
2025-02-19 04:00:00,2,52.52,13.41,True,11.0,0,0.09748,0.16637000000000002,-12.65,0.0,87.09141,0,8.171303655208973,0.0
2025-02-19 05:00:00,2,52.52,13.41,True,11.0,0,0.115,0.12875999999999999,-13.1,0.0,87.40263,0,9.45071390122276,0.0
2025-02-19 06:00:00,2,52.52,13.41,True,11.0,0,0.1495,0.10790999999999999,-13.25,0.0,86.670654,0,5.595495826177571,0.0
2025-02-19 07:00:00,2,52.52,13.41,True,11.0,0,0.16637000000000002,0.08928,-12.45,21.0,83.959404,0,7.191143489477069,0.21
2025-02-19 08:00:00,2,52.52,13.41,True,11.0,0,0.12875999999999999,0.08152,-9.5,140.0,76.57235,0,17.14543370266785,1.4
2025-02-19 09:00:00,2,52.535,13.43,False,0.0,0,0.10790999999999999,0.08274,-6.05,277.0,68.821205,0,16.98251508255153,2.77
2025-02-19 10:00:00,2,52.55,13.45,True,3.6,0,0.08928,0.0852,-3.5,387.0,63.912434,0,24.828466410870004,3.87
2025-02-19 11:00:00,2,52.55,13.45,True,3.6,0,0.08152,0.09063,-1.55,455.0,60.279526,0,21.200884612371595,4.55
2025-02-19 12:00:00,2,52.55,13.45,True,3.6,0,0.08274,0.11003,-0.2,473.0,58.786045,0,18.05655528092959,4.73
2025-02-19 13:00:00,2,52.55,13.45,True,3.6,0,0.0852,0.13128,-0.15,436.0,63.00444,0,17.688933752447188,4.36
2025-02-19 14:00:00,2,52.55,13.45,True,3.6,0,0.09063,0.14298,0.15,355.0,64.5352,0,19.191652468686016,3.55
2025-02-19 15:00:00,2,52.55,13.45,True,3.6,0,0.11003,0.14442,-0.45,235.0,67.66568,0,16.997409794431775,2.35
2025-02-19 16:00:00,2,52.55,13.45,True,3.6,0,0.13128,0.12090000000000001,-1.7,97.0,70.83077,0,21.690650906940867,0.97
2025-02-19 17:00:00,2,52.55,13.45,True,3.6,0,0.14298,0.11375,-2.95,5.0,75.63448,0,21.779462420429503,0.05
2025-02-19 18:00:00,2,52.55,13.45,True,3.6,0,0.14442,0.10712999999999999,-3.6,0.0,77.2832,0,16.96581932216365,0.0
2025-02-19 19:00:00,2,52.535,13.43,False,0.0,0,0.12090000000000001,0.09981,-4.0,0.0,76.918724,0,18.04660031603708,0.0
2025-02-19 20:00:00,2,52.52,13.41,True,11.0,0,0.11375,0.08617,-4.45,0.0,76.84198,0,19.51073804631305,0.0
2025-02-19 21:00:00,2,52.52,13.41,True,11.0,0,0.10712999999999999,0.0852,-4.8,0.0,77.681656,0,8.854850153410954,0.0
2025-02-19 22:00:00,2,52.52,13.41,True,11.0,0,0.09981,0.08456,-5.15,0.0,79.76403,0,7.1906814941549895,0.0
2025-02-19 23:00:00,2,52.52,13.41,True,11.0,0,0.08617,0.08364,-5.4,0.0,81.605385,0,6.959381032487457,0.0
2025-02-20 00:00:00,2,52.52,13.41,True,11.0,0,0.0852,0.08218,-5.6,0.0,82.533066,0,8.847364604408998,0.0
2025-02-20 01:00:00,2,52.52,13.41,True,11.0,0,0.08456,0.08384,-5.85,0.0,81.86009,0,5.644380497735869,0.0
2025-02-20 02:00:00,2,52.52,13.41,True,11.0,0,0.08364,0.08631,-6.2,0.0,81.49256,0,8.522748416418505,0.0
2025-02-20 03:00:00,2,52.52,13.41,True,11.0,0,0.08218,0.11041,-6.45,0.0,80.505745,0,8.970633322929151,0.0
2025-02-20 04:00:00,2,52.52,13.41,True,11.0,0,0.08384,0.12798,-6.6,0.0,78.60851,0,6.632963786329123,0.0
2025-02-20 05:00:00,2,52.52,13.41,True,11.0,0,0.08631,0.10587,-6.9,0.0,77.94262,0,5.451858557981514,0.0
2025-02-20 06:00:00,2,52.52,13.41,True,11.0,0,0.11041,0.09372,-7.15,0.0,77.59355,0,9.578600908572476,0.0
2025-02-20 07:00:00,2,52.52,13.41,True,11.0,0,0.12798,0.08723,-7.0,24.0,77.00735,0,9.313810942745476,0.24
2025-02-20 08:00:00,2,52.52,13.41,True,11.0,0,0.10587,0.08687,-6.0,151.0,75.67787,0,15.614338277371417,1.51
2025-02-20 09:00:00,2,52.535,13.43,False,0.0,0,0.09372,0.08451,-4.4,291.0,73.067696,0,19.52305455260097,2.91
2025-02-20 10:00:00,2,52.55,13.45,True,3.6,0,0.08723,0.08478,-2.55,400.0,70.38482,0,20.241724852761678,4.0
2025-02-20 11:00:00,2,52.55,13.45,True,3.6,0,0.08687,0.09004999999999999,-1.05,466.0,67.79164,0,24.515613312966405,4.66
2025-02-20 12:00:00,2,52.55,13.45,True,3.6,0,0.08451,0.09834,0.25,476.0,65.79595,0,18.159900026011595,4.76
2025-02-20 13:00:00,2,52.55,13.45,True,3.6,0,0.08478,0.11012999999999999,0.75,437.0,66.15959,0,22.001981499540467,4.37
2025-02-20 14:00:00,2,52.55,13.45,True,3.6,0,0.09004999999999999,0.11238,1.2,357.0,65.02582,0,21.72506440005065,3.57
2025-02-20 15:00:00,2,52.55,13.45,True,3.6,0,0.09834,0.12245,0.9,236.0,65.44862,0,16.341983888591397,2.36
2025-02-20 16:00:00,2,52.55,13.45,True,3.6,0,0.11012999999999999,0.10590999999999999,-0.05,97.0,67.24187,0,21.237494896017623,0.97
2025-02-20 17:00:00,2,52.55,13.45,True,3.6,0,0.11238,0.09240999999999999,-0.85,6.0,69.40365,0,23.60882928156731,0.06
2025-02-20 18:00:00,2,52.55,13.45,True,3.6,0,0.12245,0.09084,-1.4,0.0,72.52997,0,16.866859622632962,0.0
2025-02-20 19:00:00,2,52.535,13.43,False,0.0,0,0.10590999999999999,0.083,-1.9,0.0,75.81967,0,19.716352589827306,0.0
2025-02-20 20:00:00,2,52.52,13.41,True,11.0,0,0.09240999999999999,0.07551000000000001,-2.25,0.0,77.80288,0,22.94455465007564,0.0
2025-02-20 21:00:00,2,52.52,13.41,True,11.0,0,0.09084,0.07499,-2.65,0.0,79.231636,0,6.268031632701842,0.0
2025-02-20 22:00:00,2,52.52,13.41,True,11.0,0,0.083,0.0798,-2.4,0.0,79.87402,0,6.0602722817728925,0.0
2025-02-20 23:00:00,2,52.52,13.41,True,11.0,0,0.07551000000000001,0.0834,-2.3,0.0,81.72389,0,8.315219467113948,0.0
2025-02-21 00:00:00,2,52.52,13.41,True,11.0,0,0.07499,0.0824,-1.55,0.0,82.75352,0,7.680390360031719,0.0
2025-02-21 01:00:00,2,52.52,13.41,True,11.0,0,0.0798,0.08203,-0.3,0.0,81.69224,0,6.392859237622117,0.0
2025-02-21 02:00:00,2,52.52,13.41,True,11.0,0,0.0834,0.10647,0.75,0.0,83.04979,0,7.146784152172253,0.0
2025-02-21 03:00:00,2,52.52,13.41,True,11.0,0,0.0824,0.1525,1.2,0.0,85.576584,0,5.440087549451492,0.0
2025-02-21 04:00:00,2,52.52,13.41,True,11.0,0,0.08203,0.14521,0.8,0.0,88.07442,0,5.325746033759428,0.0
2025-02-21 05:00:00,2,52.52,13.41,True,11.0,0,0.10647,0.12098,1.5,0.0,89.10399,0,5.638575344436807,0.0
2025-02-21 06:00:00,2,52.52,13.41,True,11.0,0,0.1525,0.09868,0.95,0.0,90.6939,0,7.264638912095577,0.0
2025-02-21 07:00:00,2,52.52,13.41,True,11.0,0,0.14521,0.0834,1.3,20.0,91.37961,0,9.117753744286336,0.2
2025-02-21 08:00:00,2,52.52,13.41,True,11.0,0,0.12098,0.078,1.85,92.0,89.78059,0,22.653410809772524,0.92
2025-02-21 09:00:00,2,52.535,13.43,False,0.0,0,0.09868,0.07640999999999999,2.3,125.0,88.850204,0,16.209205028271455,1.25
2025-02-21 10:00:00,2,52.55,13.45,True,3.6,0,0.0834,0.07952,3.1,185.0,86.09184,0,16.121703560016144,1.85
2025-02-21 11:00:00,2,52.55,13.45,True,3.6,0,0.078,0.08294,4.05,227.0,82.86623,0,15.272204878560872,2.27
2025-02-21 12:00:00,2,52.55,13.45,True,3.6,0,0.07640999999999999,0.10346999999999999,4.7,261.0,81.48116,0,17.746687718328044,2.61
2025-02-21 13:00:00,2,52.55,13.45,True,3.6,0,0.07952,0.10345,4.9,306.0,80.92859,0,15.18528951465554,3.06
2025-02-21 14:00:00,2,52.55,13.45,True,3.6,0,0.08294,0.10198,5.2,250.0,79.53979,0,20.1166859598069,2.5
2025-02-21 15:00:00,2,52.55,13.45,True,3.6,0,0.10346999999999999,0.08195000000000001,5.2,182.0,77.852844,0,15.002352404928732,1.82
2025-02-21 16:00:00,2,52.55,13.45,True,3.6,0,0.10345,0.08025,4.7,76.0,78.334045,0,22.86631420669349,0.76
2025-02-21 17:00:00,2,52.55,13.45,True,3.6,0,0.10198,0.07085,4.3,5.0,80.84495,0,17.266265829027482,0.05
2025-02-21 18:00:00,2,52.55,13.45,True,3.6,0,0.08195000000000001,0.07064,3.85,0.0,82.543884,0,23.67208970121345,0.0
2025-02-21 19:00:00,2,52.535,13.43,False,0.0,0,0.08025,0.06433,3.0,0.0,83.33256,0,24.36464498461554,0.0
2025-02-21 20:00:00,2,52.52,13.41,True,11.0,0,0.07085,0.05099,2.35,0.0,85.39213,0,18.92970129504408,0.0
2025-02-21 21:00:00,2,52.52,13.41,True,11.0,0,0.07064,0.04862,1.85,0.0,87.851585,0,5.777722070116631,0.0
2025-02-21 22:00:00,2,52.52,13.41,True,11.0,0,0.06433,0.04796,1.5,0.0,89.10399,0,6.857144429424142,0.0
2025-02-21 23:00:00,2,52.52,13.41,True,11.0,0,0.05099,0.04262,1.3,0.0,88.441536,0,8.903306696231766,0.0
2025-02-22 00:00:00,2,52.52,13.41,True,11.0,0,0.04862,0.0412,1.15,0.0,86.51421,0,6.1403987768871895,0.0
2025-02-22 01:00:00,2,52.52,13.41,True,11.0,0,0.04796,0.04915,1.55,0.0,84.99294,0,5.969154847513546,0.0
2025-02-22 02:00:00,2,52.52,13.41,True,11.0,0,0.04262,0.04911,1.35,0.0,84.04355,0,8.994040449365444,0.0
2025-02-22 03:00:00,2,52.52,13.41,True,11.0,0,0.0412,0.06122,1.05,0.0,82.783356,0,5.095342555167306,0.0
2025-02-22 04:00:00,2,52.52,13.41,True,11.0,0,0.04915,0.06825,0.75,0.0,80.63633,0,8.246214816717467,0.0
2025-02-22 05:00:00,2,52.52,13.41,True,11.0,0,0.04911,0.06774,0.5,0.0,79.12148,0,9.310266827591448,0.0
2025-02-22 06:00:00,2,52.52,13.41,True,11.0,0,0.06122,0.05321,0.2,0.0,77.90745,0,6.917960299511474,0.0
2025-02-22 07:00:00,2,52.52,13.41,True,11.0,0,0.06825,0.047130000000000005,0.55,25.0,75.11656,0,6.055731601334159,0.25
2025-02-22 08:00:00,2,52.52,13.41,True,11.0,0,0.06774,0.0404,1.8,138.0,73.14284,0,19.34542665939504,1.38
2025-02-22 09:00:00,2,52.52,13.41,True,11.0,0,0.05321,0.05269,3.3,264.0,68.73042,0,21.929259570343376,2.64
2025-02-22 10:00:00,2,52.52,13.41,True,11.0,0,0.047130000000000005,0.068,5.0,366.0,64.699356,0,16.114281388753785,3.66
